,x,y,z,Concentration
4775,1020.0150000000001,0.0,80.0,460517246536.1283
4776,1020.0150000000001,0.0,90.0,460412538714.4824
4777,1020.0150000000001,0.0,100.0,460305113015.94116
4778,1020.0150000000001,0.0,110.0,460197151890.98694
4779,1020.0150000000001,0.0,120.0,460090654607.97906
4780,1020.0150000000001,0.0,130.0,459987382683.7773
4781,1020.0150000000001,0.0,140.0,459888821369.3107
4782,1020.0150000000001,0.0,150.0,459796157595.97974
4783,1020.0150000000001,0.0,160.0,459710273720.7217
4784,1020.0150000000001,0.0,170.0,459631755505.48285
4785,1020.0150000000001,0.0,180.0,459560912083.16876
4786,1020.0150000000001,0.0,190.0,459497805223.8674
4787,1020.0150000000001,0.0,200.0,459442285024.3228
4788,1080.01,0.0,0.0,460800477570.08295
4789,1080.01,0.0,10.0,460793563452.038
4790,1080.01,0.0,20.0,460772996522.683
4791,1080.01,0.0,30.0,460739295659.5192
4792,1080.01,0.0,40.0,460693301437.65186
4793,1080.01,0.0,50.0,460636141289.7196
4794,1080.01,0.0,60.0,460569183596.58746
4795,1080.01,0.0,70.0,460493983317.4021
4796,1080.01,0.0,80.0,460412222170.5508
4797,1080.01,0.0,90.0,460325646566.4749
4798,1080.01,0.0,100.0,460236006463.9903
4799,1080.01,0.0,110.0,460144998086.7195
4800,1080.01,0.0,120.0,460054213024.47955
4801,1080.01,0.0,130.0,459965095697.5747
4802,1080.01,0.0,140.0,459878910529.54816
4803,1080.01,0.0,150.0,459796719508.7413
4804,1080.01,0.0,160.0,459719370171.8345
4805,1080.01,0.0,170.0,459647493458.12103
4806,1080.01,0.0,180.0,459581510396.8303
4807,1080.01,0.0,190.0,459521646225.08276
4808,1080.01,0.0,200.0,459467950302.39417
4809,1140.005,0.0,0.0,460634033942.83716
4810,1140.005,0.0,10.0,460628455793.46356
4811,1140.005,0.0,20.0,460611848547.2706
4812,1140.005,0.0,30.0,460584588988.0469
4813,1140.005,0.0,40.0,460547289270.7086
4814,1140.005,0.0,50.0,460500774070.2602
4815,1140.005,0.0,60.0,460446050281.50476
4816,1140.005,0.0,70.0,460384270823.5845
4817,1140.005,0.0,80.0,460316694364.2656
4818,1140.005,0.0,90.0,460244642923.15576
4819,1140.005,0.0,100.0,460169459335.47144
4820,1140.005,0.0,110.0,460092466462.5075
4821,1140.005,0.0,120.0,460014929833.99603
4822,1140.005,0.0,130.0,459938025120.54346
4823,1140.005,0.0,140.0,459862811485.80585
4824,1140.005,0.0,150.0,459790211485.2867
4825,1140.005,0.0,160.0,459720997789.2965
4826,1140.005,0.0,170.0,459655786637.52673
4827,1140.005,0.0,180.0,459595037603.98425
4828,1140.005,0.0,190.0,459539058980.7012
4829,1140.005,0.0,200.0,459488017887.7447
4830,1200.0,0.0,0.0,460491809094.7103
4831,1200.0,0.0,10.0,460487259596.8168
4832,1200.0,0.0,20.0,460473704845.5919
4833,1200.0,0.0,30.0,460451422856.6051
4834,1200.0,0.0,40.0,460420866436.84503
4835,1200.0,0.0,50.0,460382647884.8027
4836,1200.0,0.0,60.0,460337518594.37115
4837,1200.0,0.0,70.0,460286344511.268
4838,1200.0,0.0,80.0,460230078560.7588
4839,1200.0,0.0,90.0,460169731270.1797
4840,1200.0,0.0,100.0,460106340845.0059
4841,1200.0,0.0,110.0,460040943923.6684
4842,1200.0,0.0,120.0,459974548139.22345
4843,1200.0,0.0,130.0,459908107464.5209
4844,1200.0,0.0,140.0,459842501123.9606
4845,1200.0,0.0,150.0,459778516633.5625
4846,1200.0,0.0,160.0,459716837296.99274
4847,1200.0,0.0,170.0,459658034253.2043
4848,1200.0,0.0,180.0,459602562954.90045
4849,1200.0,0.0,190.0,459550763767.3616
4850,1200.0,0.0,200.0,459502866222.7403
4851,0.1,100.0,0.0,459170115094.1747
4852,0.1,100.0,10.0,459170115094.1747
4853,0.1,100.0,20.0,459170115094.1747
4854,0.1,100.0,30.0,459170115094.1747
4855,0.1,100.0,40.0,459170115094.1747
4856,0.1,100.0,50.0,459170115094.1747
4857,0.1,100.0,60.0,459170115094.1747
4858,0.1,100.0,70.0,459170115094.1747
4859,0.1,100.0,80.0,459170115094.1747
4860,0.1,100.0,90.0,459170115094.1747
4861,0.1,100.0,100.0,459170115094.1747
4862,0.1,100.0,110.0,459170115094.1747
4863,0.1,100.0,120.0,459170115094.1747
4864,0.1,100.0,130.0,459170115094.1747
4865,0.1,100.0,140.0,459170115094.1747
4866,0.1,100.0,150.0,459170115094.1747
4867,0.1,100.0,160.0,459170115094.1747
4868,0.1,100.0,170.0,459170115094.1747
4869,0.1,100.0,180.0,459170115094.1747
4870,0.1,100.0,190.0,459170115094.1747
4871,0.1,100.0,200.0,459170115094.1747
4872,60.095000000000006,100.0,0.0,459170115094.1747
4873,60.095000000000006,100.0,10.0,459170115094.1747
4874,60.095000000000006,100.0,20.0,459170115094.1747
4875,60.095000000000006,100.0,30.0,459170115094.1747
4876,60.095000000000006,100.0,40.0,459170115094.1747
4877,60.095000000000006,100.0,50.0,459170115094.1747
4878,60.095000000000006,100.0,60.0,459170115094.1747
4879,60.095000000000006,100.0,70.0,459170115094.1747
4880,60.095000000000006,100.0,80.0,459170115094.1747
4881,60.095000000000006,100.0,90.0,459170115094.1747
4882,60.095000000000006,100.0,100.0,459170115094.1747
4883,60.095000000000006,100.0,110.0,459170115094.1747
4884,60.095000000000006,100.0,120.0,459170115094.1747
4885,60.095000000000006,100.0,130.0,459170115094.1747
4886,60.095000000000006,100.0,140.0,459170115094.1747
4887,60.095000000000006,100.0,150.0,459170115094.1747
4888,60.095000000000006,100.0,160.0,459170115094.1747
4889,60.095000000000006,100.0,170.0,459170115094.1747
4890,60.095000000000006,100.0,180.0,459170115094.1747
4891,60.095000000000006,100.0,190.0,459170115094.1747
4892,60.095000000000006,100.0,200.0,459170115094.1747
4893,120.09,100.0,0.0,459170115094.17474
4894,120.09,100.0,10.0,459170115094.17474
4895,120.09,100.0,20.0,459170115094.17474
4896,120.09,100.0,30.0,459170115094.1747
4897,120.09,100.0,40.0,459170115094.1747
4898,120.09,100.0,50.0,459170115094.1747
4899,120.09,100.0,60.0,459170115094.1747
4900,120.09,100.0,70.0,459170115094.1747
4901,120.09,100.0,80.0,459170115094.1747
4902,120.09,100.0,90.0,459170115094.1747
4903,120.09,100.0,100.0,459170115094.1747
4904,120.09,100.0,110.0,459170115094.1747
4905,120.09,100.0,120.0,459170115094.1747
4906,120.09,100.0,130.0,459170115094.1747
4907,120.09,100.0,140.0,459170115094.1747
4908,120.09,100.0,150.0,459170115094.1747
4909,120.09,100.0,160.0,459170115094.1747
4910,120.09,100.0,170.0,459170115094.1747
4911,120.09,100.0,180.0,459170115094.1747
4912,120.09,100.0,190.0,459170115094.1747
4913,120.09,100.0,200.0,459170115094.1747
4914,180.085,100.0,0.0,459170125264.59064
4915,180.085,100.0,10.0,459170124229.17346
4916,180.085,100.0,20.0,459170121660.7021
4917,180.085,100.0,30.0,459170118799.7227
4918,180.085,100.0,40.0,459170116701.1922
4919,180.085,100.0,50.0,459170115620.66956
4920,180.085,100.0,60.0,459170115222.97986
4921,180.085,100.0,70.0,459170115117.53894
4922,180.085,100.0,80.0,459170115097.30414
4923,180.085,100.0,90.0,459170115094.48346
4924,180.085,100.0,100.0,459170115094.1971
4925,180.085,100.0,110.0,459170115094.1759
4926,180.085,100.0,120.0,459170115094.17474
4927,180.085,100.0,130.0,459170115094.1747
4928,180.085,100.0,140.0,459170115094.1747
4929,180.085,100.0,150.0,459170115094.1747
4930,180.085,100.0,160.0,459170115094.1747
4931,180.085,100.0,170.0,459170115094.1747
4932,180.085,100.0,180.0,459170115094.1747
4933,180.085,100.0,190.0,459170115094.1747
4934,180.085,100.0,200.0,459170115094.1747
4935,240.08,100.0,0.0,459175305603.8371
4936,240.08,100.0,10.0,459174946123.7489
4937,240.08,100.0,20.0,459174006893.96124
4938,240.08,100.0,30.0,459172822113.1559
4939,240.08,100.0,40.0,459171735234.8158
4940,240.08,100.0,50.0,459170946144.4007
4941,240.08,100.0,60.0,459170479038.17865
4942,240.08,100.0,70.0,459170250697.1251
4943,240.08,100.0,80.0,459170157955.8588
4944,240.08,100.0,90.0,459170126560.57227
4945,240.08,100.0,100.0,459170117685.7562
4946,240.08,100.0,110.0,459170115588.36914
4947,240.08,100.0,120.0,459170115173.6063
4948,240.08,100.0,130.0,459170115104.92786
4949,240.08,100.0,140.0,459170115095.40015
4950,240.08,100.0,150.0,459170115094.2922
4951,240.08,100.0,160.0,459170115094.18414
4952,240.08,100.0,170.0,459170115094.17535
4953,240.08,100.0,180.0,459170115094.17474
4954,240.08,100.0,190.0,459170115094.1747
4955,240.08,100.0,200.0,459170115094.1747
4956,300.07500000000005,100.0,0.0,459247898174.1282
4957,300.07500000000005,100.0,10.0,459244150998.87146
4958,300.07500000000005,100.0,20.0,459233948666.8411
4959,300.07500000000005,100.0,30.0,459219948049.5253
4960,300.07500000000005,100.0,40.0,459205315659.6798
4961,300.07500000000005,100.0,50.0,459192593822.91956
4962,300.07500000000005,100.0,60.0,459183079549.5529
4963,300.07500000000005,100.0,70.0,459176861066.9247
4964,300.07500000000005,100.0,80.0,459173278760.23096
4965,300.07500000000005,100.0,90.0,459171450951.54596
4966,300.07500000000005,100.0,100.0,459170622497.55206
4967,300.07500000000005,100.0,110.0,459170288319.39154
4968,300.07500000000005,100.0,120.0,459170168209.20074
4969,300.07500000000005,100.0,130.0,459170129712.5568
4970,300.07500000000005,100.0,140.0,459170118703.4879
4971,300.07500000000005,100.0,150.0,459170115893.26855
4972,300.07500000000005,100.0,160.0,459170115252.75757
4973,300.07500000000005,100.0,170.0,459170115122.37573
4974,300.07500000000005,100.0,180.0,459170115098.6675
4975,300.07500000000005,100.0,190.0,459170115094.81573
4976,300.07500000000005,100.0,200.0,459170115094.2566
4977,360.07000000000005,100.0,0.0,459469763100.2105
4978,360.07000000000005,100.0,10.0,459459285119.1227
4979,360.07000000000005,100.0,20.0,459429989592.54706
4980,360.07000000000005,100.0,30.0,459387584181.40875
4981,360.07000000000005,100.0,40.0,459339541900.6053
4982,360.07000000000005,100.0,50.0,459292977837.1047
4983,360.07000000000005,100.0,60.0,459253022656.8927
4984,360.07000000000005,100.0,70.0,459222159078.4958
4985,360.07000000000005,100.0,80.0,459200496296.57214
4986,360.07000000000005,100.0,90.0,459186602283.1468
4987,360.07000000000005,100.0,100.0,459178429717.25586
4988,360.07000000000005,100.0,110.0,459174010398.30914
4989,360.07000000000005,100.0,120.0,459171809806.89685
4990,360.07000000000005,100.0,130.0,459170799583.3392
4991,360.07000000000005,100.0,140.0,459170371673.1918
4992,360.07000000000005,100.0,150.0,459170204329.6554
4993,360.07000000000005,100.0,160.0,459170143881.6592
4994,360.07000000000005,100.0,170.0,459170123706.44446
4995,360.07000000000005,100.0,180.0,459170117483.0163
4996,360.07000000000005,100.0,190.0,459170115708.40405
4997,360.07000000000005,100.0,200.0,459170115240.55206
4998,420.06500000000005,100.0,0.0,459788771852.72565
4999,420.06500000000005,100.0,10.0,459772453664.8579
5000,420.06500000000005,100.0,20.0,459726030808.1249
5001,420.06500000000005,100.0,30.0,459656456585.526
5002,420.06500000000005,100.0,40.0,459573403789.33344
5003,420.06500000000005,100.0,50.0,459487074359.41876
5004,420.06500000000005,100.0,60.0,459406199136.6973
5005,420.06500000000005,100.0,70.0,459336748597.74414
5006,420.06500000000005,100.0,80.0,459281555284.94476
5007,420.06500000000005,100.0,90.0,459240722801.629
5008,420.06500000000005,100.0,100.0,459212492723.46686
5009,420.06500000000005,100.0,110.0,459194205086.6436
5010,420.06500000000005,100.0,120.0,459183083658.60266
5011,420.06500000000005,100.0,130.0,459176725705.61816
5012,420.06500000000005,100.0,140.0,459173305348.9882
5013,420.06500000000005,100.0,150.0,459171572510.4521
5014,420.06500000000005,100.0,160.0,459170745265.1352
5015,420.06500000000005,100.0,170.0,459170372959.9579
5016,420.06500000000005,100.0,180.0,459170214941.4048
5017,420.06500000000005,100.0,190.0,459170151673.3869
5018,420.06500000000005,100.0,200.0,459170127771.8778
5019,480.06000000000006,100.0,0.0,460096399024.35333
5020,480.06000000000006,100.0,10.0,460077372290.0872
5021,480.06000000000006,100.0,20.0,460022602086.7738
5022,480.06000000000006,100.0,30.0,459938557927.01965
5023,480.06000000000006,100.0,40.0,459834613994.2377
5024,480.06000000000006,100.0,50.0,459721335687.00684
5025,480.06000000000006,100.0,60.0,459608738613.8076
5026,480.06000000000006,100.0,70.0,459504909373.53986
5027,480.06000000000006,100.0,80.0,459415227772.1557
5028,480.06000000000006,100.0,90.0,459342236577.3911
5029,480.06000000000006,100.0,100.0,459286036609.46625
5030,480.06000000000006,100.0,110.0,459244988784.23303
5031,480.06000000000006,100.0,120.0,459216492442.7753
5032,480.06000000000006,100.0,130.0,459197661716.1231
5033,480.06000000000006,100.0,140.0,459185803905.84033
5034,480.06000000000006,100.0,150.0,459178682395.42975
5035,480.06000000000006,100.0,160.0,459174600513.77295
5036,480.06000000000006,100.0,170.0,459172366427.93823
5037,480.06000000000006,100.0,180.0,459171198340.797
5038,480.06000000000006,100.0,190.0,459170614712.857
5039,480.06000000000006,100.0,200.0,459170335969.6874
5040,540.0550000000001,100.0,0.0,460329310880.51373
5041,540.0550000000001,100.0,10.0,460310277669.5505
5042,540.0550000000001,100.0,20.0,460255031173.6948
5043,540.0550000000001,100.0,30.0,460168833593.7362
5044,540.0550000000001,100.0,40.0,460059530523.56116
5045,540.0550000000001,100.0,50.0,459936376096.2306
5046,540.0550000000001,100.0,60.0,459808752068.7146
5047,540.0550000000001,100.0,70.0,459685023966.2856
5048,540.0550000000001,100.0,80.0,459571719411.4458
5049,540.0550000000001,100.0,90.0,459473120104.3965
5050,540.0550000000001,100.0,100.0,459391259301.82355
5051,540.0550000000001,100.0,110.0,459326237679.2448
5052,540.0550000000001,100.0,120.0,459276727972.79535
5053,540.0550000000001,100.0,130.0,459240535107.61816
5054,540.0550000000001,100.0,140.0,459215104805.6595
5055,540.0550000000001,100.0,150.0,459197915343.1503
5056,540.0550000000001,100.0,160.0,459186729692.67206
5057,540.0550000000001,100.0,170.0,459179718465.3103
5058,540.0550000000001,100.0,180.0,459175483397.5935
5059,540.0550000000001,100.0,190.0,459173017221.781
5060,540.0550000000001,100.0,200.0,459171632314.3617
5061,600.0500000000001,100.0,0.0,460474811220.78143
5062,600.0500000000001,100.0,10.0,460457314957.40924
5063,600.0500000000001,100.0,20.0,460406220661.6426
5064,600.0500000000001,100.0,30.0,460325528315.755
5065,600.0500000000001,100.0,40.0,460221326376.7756
5066,600.0500000000001,100.0,50.0,460101033933.5992
5067,600.0500000000001,100.0,60.0,459972532747.3682
5068,600.0500000000001,100.0,70.0,459843329228.41864
5069,600.0500000000001,100.0,80.0,459719867143.9162
5070,600.0500000000001,100.0,90.0,459607071099.974
5071,600.0500000000001,100.0,100.0,459508150129.08203
5072,600.0500000000001,100.0,110.0,459424642402.27844
5073,600.0500000000001,100.0,120.0,459356646032.14404
5074,600.0500000000001,100.0,130.0,459303162369.91437
5075,600.0500000000001,100.0,140.0,459262477280.59485
5076,600.0500000000001,100.0,150.0,459232518705.3972
5077,600.0500000000001,100.0,160.0,459211149341.21295
5078,600.0500000000001,100.0,170.0,459196375300.8944
5079,600.0500000000001,100.0,180.0,459186470383.48865
5080,600.0500000000001,100.0,190.0,459180028435.462
5081,600.0500000000001,100.0,200.0,459175962682.54114
5082,660.0450000000001,100.0,0.0,460545538627.3291
5083,660.0450000000001,100.0,10.0,460530201546.48816
5084,660.0450000000001,100.0,20.0,460485208457.2121
5085,660.0450000000001,100.0,30.0,460413502040.96875
5086,660.0450000000001,100.0,40.0,460319631220.3597
5087,660.0450000000001,100.0,50.0,460209274189.23816
5088,660.0450000000001,100.0,60.0,460088672195.65186
5089,660.0450000000001,100.0,70.0,459964052234.5392
5090,660.0450000000001,100.0,80.0,459841111820.0536
5091,660.0450000000001,100.0,90.0,459724622394.6317
5092,660.0450000000001,100.0,100.0,459618183964.96124
5093,660.0450000000001,100.0,110.0,459524137512.3852
5094,660.0450000000001,100.0,120.0,459443618601.0087
5095,660.0450000000001,100.0,130.0,459376719057.70966
5096,660.0450000000001,100.0,140.0,459322715366.81915
5097,660.0450000000001,100.0,150.0,459280322305.2975
5098,660.0450000000001,100.0,160.0,459247936618.58716
5099,660.0450000000001,100.0,170.0,459223845646.65704
5100,660.0450000000001,100.0,180.0,459206387088.0386
5101,660.0450000000001,100.0,190.0,459194056336.4154
5102,660.0450000000001,100.0,200.0,459185565629.3959
5103,720.0400000000001,100.0,0.0,460560921329.95905
5104,720.0400000000001,100.0,10.0,460547829111.08093
5105,720.0400000000001,100.0,20.0,460509287093.54913
5106,720.0400000000001,100.0,30.0,460447430936.3805
5107,720.0400000000001,100.0,40.0,460365601365.1953
5108,720.0400000000001,100.0,50.0,460268045532.208
5109,720.0400000000001,100.0,60.0,460159552807.4897
5110,720.0400000000001,100.0,70.0,460045068338.4346
5111,720.0400000000001,100.0,80.0,459929327363.81744
5112,720.0400000000001,100.0,90.0,459816546875.69116
5113,720.0400000000001,100.0,100.0,459710200331.33514
5114,720.0400000000001,100.0,110.0,459612887905.10284
5115,720.0400000000001,100.0,120.0,459526301565.27936
5116,720.0400000000001,100.0,130.0,459451273088.7649
5117,720.0400000000001,100.0,140.0,459387885371.8142
5118,720.0400000000001,100.0,150.0,459335623646.3303
5119,720.0400000000001,100.0,160.0,459293543286.60004
5120,720.0400000000001,100.0,170.0,459260434014.26624
5121,720.0400000000001,100.0,180.0,459234965366.61633
5122,720.0400000000001,100.0,190.0,459215804105.74066
5123,720.0400000000001,100.0,200.0,459201699791.9812
5124,780.0350000000001,100.0,0.0,460538855663.18994
5125,780.0350000000001,100.0,10.0,460527837418.48047
5126,780.0350000000001,100.0,20.0,460495311913.04364
5127,780.0350000000001,100.0,30.0,460442824700.3566
5128,780.0350000000001,100.0,40.0,460372815930.9545
5129,780.0350000000001,100.0,50.0,460288432377.8847
5130,780.0350000000001,100.0,60.0,460193293370.2826
5131,780.0350000000001,100.0,70.0,460091234834.2706
5132,780.0350000000001,100.0,80.0,459986056491.57336
5133,780.0350000000001,100.0,90.0,459881295004.7613
5134,780.0350000000001,100.0,100.0,459780041030.45953
5135,780.0350000000001,100.0,110.0,459684811634.82605
5136,780.0350000000001,100.0,120.0,459597482389.17883
5137,780.0350000000001,100.0,130.0,459519276722.9029
5138,780.0350000000001,100.0,140.0,459450804602.9042
5139,780.0350000000001,100.0,150.0,459392138873.8779
5140,780.0350000000001,100.0,160.0,459342915831.9452
5141,780.0350000000001,100.0,170.0,459302446699.4082
5142,780.0350000000001,100.0,180.0,459269828260.6243
5143,780.0350000000001,100.0,190.0,459244043506.4124
5144,780.0350000000001,100.0,200.0,459224046178.96893
5145,840.0300000000001,100.0,0.0,460493262241.5144
5146,840.0300000000001,100.0,10.0,460484051931.1003
5147,840.0300000000001,100.0,20.0,460456803838.9116
5148,840.0300000000001,100.0,30.0,460412640086.19934
5149,840.0300000000001,100.0,40.0,460353345424.50934
5150,840.0300000000001,100.0,50.0,460281247623.53723
5151,840.0300000000001,100.0,60.0,460199066065.8166
5152,840.0300000000001,100.0,70.0,460109742252.8548
5153,840.0300000000001,100.0,80.0,460016266879.6158
5154,840.0300000000001,100.0,90.0,459921517472.56384
5155,840.0300000000001,100.0,100.0,459828118497.1022
5156,840.0300000000001,100.0,110.0,459738332683.1713
5157,840.0300000000001,100.0,120.0,459653988561.3619
5158,840.0300000000001,100.0,130.0,459576445346.03436
5159,840.0300000000001,100.0,140.0,459506592804.04
5160,840.0300000000001,100.0,150.0,459444880963.2077
5161,840.0300000000001,100.0,160.0,459391372660.8774
5162,840.0300000000001,100.0,170.0,459345811077.35834
5163,840.0300000000001,100.0,180.0,459307694474.47986
5164,840.0300000000001,100.0,190.0,459276351193.33057
5165,840.0300000000001,100.0,200.0,459251009323.2984
5166,900.0250000000001,100.0,0.0,460434104488.131
5167,900.0250000000001,100.0,10.0,460426422271.07495
5168,900.0250000000001,100.0,20.0,460403654601.6607
5169,900.0250000000001,100.0,30.0,460366621609.5427
5170,900.0250000000001,100.0,40.0,460316635538.5784
5171,900.0250000000001,100.0,50.0,460255423582.3546
5172,900.0250000000001,100.0,60.0,460185028914.19824
5173,900.0250000000001,100.0,70.0,460107697811.1086
5174,900.0250000000001,100.0,80.0,460025761538.7081
5175,900.0250000000001,100.0,90.0,459941521582.8289
5176,900.0250000000001,100.0,100.0,459857145940.962
5177,900.0250000000001,100.0,110.0,459774582669.31604
5178,900.0250000000001,100.0,120.0,459695494927.49884
5179,900.0250000000001,100.0,130.0,459621219613.41125
5180,900.0250000000001,100.0,140.0,459552749575.1531
5181,900.0250000000001,100.0,150.0,459490737533.07556
5182,900.0250000000001,100.0,160.0,459435518399.028
5183,900.0250000000001,100.0,170.0,459387145731.25024
5184,900.0250000000001,100.0,180.0,459345437634.47076
5185,900.0250000000001,100.0,190.0,459310027467.2511
5186,900.0250000000001,100.0,200.0,459280415167.5619
5187,960.0200000000001,100.0,0.0,460368164414.4598
5188,960.0200000000001,100.0,10.0,460361752591.30963
5189,960.0200000000001,100.0,20.0,460342722264.05707
5190,960.0200000000001,100.0,30.0,460311677960.0687
5191,960.0200000000001,100.0,40.0,460269591701.9662
5192,960.0200000000001,100.0,50.0,460217752473.6341
5193,960.0200000000001,100.0,60.0,460157700706.3951
5194,960.0200000000001,100.0,70.0,460091152426.9054
5195,960.0200000000001,100.0,80.0,460019918264.6724
5196,960.0200000000001,100.0,90.0,459945822618.30835
5197,960.0200000000001,100.0,100.0,459870627939.9304
5198,960.0200000000001,100.0,110.0,459795968375.00836
5199,960.0200000000001,100.0,120.0,459723295983.9566
5200,960.0200000000001,100.0,130.0,459653841587.4642
5201,960.0200000000001,100.0,140.0,459588591042.998
5202,960.0200000000001,100.0,150.0,459528276591.38074
5203,960.0200000000001,100.0,160.0,459473381907.23834
5204,960.0200000000001,100.0,170.0,459424158715.4435
5205,960.0200000000001,100.0,180.0,459380652335.724
5206,960.0200000000001,100.0,190.0,459342733295.8596
5207,960.0200000000001,100.0,200.0,459310132188.7814
5208,1020.0150000000001,100.0,0.0,460299890614.6928
5209,1020.0150000000001,100.0,10.0,460294526208.7134
5210,1020.0150000000001,100.0,20.0,460278585325.92053
5211,1020.0150000000001,100.0,30.0,460252517785.08386
5212,1020.0150000000001,100.0,40.0,460217049801.7308
5213,1020.0150000000001,100.0,50.0,460173150380.5683
5214,1020.0150000000001,100.0,60.0,460121987357.3726
5215,1020.0150000000001,100.0,70.0,460064875871.64075
5216,1020.0150000000001,100.0,80.0,460003222437.0091
5217,1020.0150000000001,100.0,90.0,459938467913.1752
5218,1020.0150000000001,100.0,100.0,459872032571.0277
5219,1020.0150000000001,100.0,110.0,459805266104.7877
5220,1020.0150000000001,100.0,120.0,459739404923.241
5221,1020.0150000000001,100.0,130.0,459675538402.3643
5222,1020.0150000000001,100.0,140.0,459614585066.82166
5223,1020.0150000000001,100.0,150.0,459557278951.34357
5224,1020.0150000000001,100.0,160.0,459504165732.4844
5225,1020.0150000000001,100.0,170.0,459455607663.3721
5226,1020.0150000000001,100.0,180.0,459411795921.26337
5227,1020.0150000000001,100.0,190.0,459372768706.67255
5228,1020.0150000000001,100.0,200.0,459338433314.83496
5229,1080.01,100.0,0.0,460232101259.79865
5230,1080.01,100.0,10.0,460227597538.80426
5231,1080.01,100.0,20.0,460214200644.0847
5232,1080.01,100.0,30.0,460192248562.2757
5233,1080.01,100.0,40.0,460162288827.52747
5234,1080.01,100.0,50.0,460125055827.3657
5235,1080.01,100.0,60.0,460081440898.2692
5236,1080.01,100.0,70.0,460032456910.15247
5237,1080.01,100.0,80.0,459979199301.4153
5238,1080.01,100.0,90.0,459922805649.5939
5239,1080.01,100.0,100.0,459864415843.56573
5240,1080.01,100.0,110.0,459805134770.1568
5241,1080.01,100.0,120.0,459745999159.78253
5242,1080.01,100.0,130.0,459687949879.522
5243,1080.01,100.0,140.0,459631810550.0915
5244,1080.01,100.0,150.0,459578272929.8841
5245,1080.01,100.0,160.0,459527889087.684
5246,1080.01,100.0,170.0,459481070004.98175
5247,1080.01,100.0,180.0,459438089931.96625
5248,1080.01,100.0,190.0,459399095583.68365
5249,1080.01,100.0,200.0,459364119111.9552
5250,1140.005,100.0,0.0,460166508208.0338
5251,1140.005,100.0,10.0,460162711529.2569
5252,1140.005,100.0,20.0,460151408070.8979
5253,1140.005,100.0,30.0,460132854284.8583
5254,1140.005,100.0,40.0,460107466824.6595
5255,1140.005,100.0,50.0,460075806992.2453
5256,1140.005,100.0,60.0,460038560114.5717
5257,1140.005,100.0,70.0,459996510907.7417
5258,1140.005,100.0,80.0,459950516063.97986
5259,1140.005,100.0,90.0,459901475394.9352
5260,1140.005,100.0,100.0,459850302880.07056
5261,1140.005,100.0,110.0,459797898903.91595
5262,1140.005,100.0,120.0,459745124829.1841
5263,1140.005,100.0,130.0,459692780857.4008
5264,1140.005,100.0,140.0,459641587891.4865
5265,1140.005,100.0,150.0,459592173854.1923
5266,1140.005,100.0,160.0,459545064651.2933
5267,1140.005,100.0,170.0,459500679716.54803
5268,1140.005,100.0,180.0,459459331851.70526
5269,1140.005,100.0,190.0,459421230890.84015
5270,1140.005,100.0,200.0,459386490581.5722
5271,1200.0,100.0,0.0,460104087883.50806
5272,1200.0,100.0,10.0,460100872988.65643
5273,1200.0,100.0,20.0,460091294547.04663
5274,1200.0,100.0,30.0,460075549017.90186
5275,1200.0,100.0,40.0,460053956376.5009
5276,1200.0,100.0,50.0,460026949302.51794
5277,1200.0,100.0,60.0,459995058767.15356
5278,1200.0,100.0,70.0,459958896689.4578
5279,1200.0,100.0,80.0,459919136452.42847
5280,1200.0,100.0,90.0,459876492143.46735
5281,1200.0,100.0,100.0,459831697408.68567
5282,1200.0,100.0,110.0,459785484786.8453
5283,1200.0,100.0,120.0,459738566320.1102
5284,1200.0,100.0,130.0,459691616131.75195
5285,1200.0,100.0,140.0,459645255524.17847
5286,1200.0,100.0,150.0,459600040994.22906
5287,1200.0,100.0,160.0,459556455397.26263
5288,1200.0,100.0,170.0,459514902327.6368
5289,1200.0,100.0,180.0,459475703630.2198
5290,1200.0,100.0,190.0,459439099823.551
5291,1200.0,100.0,200.0,459405253106.1308
5292,0.1,200.0,0.0,459170115094.1747
5293,0.1,200.0,10.0,459170115094.1747
5294,0.1,200.0,20.0,459170115094.1747
5295,0.1,200.0,30.0,459170115094.1747
5296,0.1,200.0,40.0,459170115094.1747
5297,0.1,200.0,50.0,459170115094.1747
5298,0.1,200.0,60.0,459170115094.1747
5299,0.1,200.0,70.0,459170115094.1747
5300,0.1,200.0,80.0,459170115094.1747
5301,0.1,200.0,90.0,459170115094.1747
5302,0.1,200.0,100.0,459170115094.1747
5303,0.1,200.0,110.0,459170115094.1747
5304,0.1,200.0,120.0,459170115094.1747
5305,0.1,200.0,130.0,459170115094.1747
5306,0.1,200.0,140.0,459170115094.1747
5307,0.1,200.0,150.0,459170115094.1747
5308,0.1,200.0,160.0,459170115094.1747
5309,0.1,200.0,170.0,459170115094.1747
5310,0.1,200.0,180.0,459170115094.1747
5311,0.1,200.0,190.0,459170115094.1747
5312,0.1,200.0,200.0,459170115094.1747
5313,60.095000000000006,200.0,0.0,459170115094.1747
5314,60.095000000000006,200.0,10.0,459170115094.1747
5315,60.095000000000006,200.0,20.0,459170115094.1747
5316,60.095000000000006,200.0,30.0,459170115094.1747
5317,60.095000000000006,200.0,40.0,459170115094.1747
5318,60.095000000000006,200.0,50.0,459170115094.1747
5319,60.095000000000006,200.0,60.0,459170115094.1747
5320,60.095000000000006,200.0,70.0,459170115094.1747
5321,60.095000000000006,200.0,80.0,459170115094.1747
